participant_id	run	onset	duration	trial_type	trial_code	valence	arousal
2811e	R2	160.8817	11	Q	Q_NEU25	6	3
2811e	R2	177.6901	15	ANG	ANG9	0	5
2811e	R2	194.7151	11	Q	Q_ANG9	0	5
2811e	R2	212.2818	15	CON	NEU4	none	1
2811e	R2	229.3062	11	Q	Q_NEU4	none	1
2811e	R2	247.6318	15	ANG	ANG6	1	6
2811e	R2	264.6568	11	Q	Q_ANG6	1	6
2811e	R3	6.2627	15	CON	NEU17	8	4
2811e	R3	23.2878	11	Q	Q_NEU17	8	4
2811e	R3	40.0961	15	ANG	ANG25	0	9
2811e	R3	57.1212	11	Q	Q_ANG25	0	9
2811e	R3	75.4295	15	CON	NEU27	none	1
2811e	R3	92.4545	11	Q	Q_NEU27	none	1
2811e	R3	109.5129	15	CON	NEU10	6	2
2811e	R3	126.5373	11	Q	Q_NEU10	6	2
2811e	R3	143.5963	15	ANG	ANG7	0	7
2811e	R3	160.6207	11	Q	Q_ANG7	0	7
2811e	R3	178.6797	15	CON	NEU18	8	6
2811e	R3	195.704	11	Q	Q_NEU18	8	6
2811e	R3	213.7714	15	ANG	ANG1	1	9
2811e	R3	230.7958	11	Q	Q_ANG1	1	9
2811e	R3	248.6048	15	ANG	ANG17	none	4
2811e	R3	265.6292	11	Q	Q_ANG17	none	4
2811f	R1	5.515	15	ANG	ANG21	7	4
2811f	R1	22.54	11	Q	Q_ANG21	7	4
2811f	R1	40.5984	15	CON	NEU5	9	7
2811f	R1	57.6234	11	Q	Q_NEU5	9	7
2811f	R1	75.4317	15	CON	NEU3	9	8
2811f	R1	92.4568	11	Q	Q_NEU3	9	8
2811f	R1	109.0151	15	ANG	ANG12	3	6
2811f	R1	126.0396	11	Q	Q_ANG12	3	6
2811f	R1	143.3485	15	CON	NEU2	10	9
2811f	R1	160.3735	11	Q	Q_NEU2	10	9
2811f	R1	178.1819	15	ANG	ANG3	4	6
2811f	R1	195.2069	11	Q	Q_ANG3	4	6
2811f	R1	213.0153	15	ANG	ANG20	8	8
2811f	R1	230.0403	11	Q	Q_ANG20	8	8
2811f	R1	246.5987	15	CON	NEU22	6	4
2811f	R1	263.6237	11	Q	Q_NEU22	6	4
2811f	R2	7.2656	15	CON	NEU16	10	8
2811f	R2	24.2906	11	Q	Q_NEU16	10	8
2811f	R2	41.3657	15	ANG	ANG8	3	2
2811f	R2	58.3902	11	Q	Q_ANG8	3	2
2811f	R2	75.199	15	ANG	ANG30	3	4
2811f	R2	92.2324	11	Q	Q_ANG30	3	4
2811f	R2	110.2991	15	CON	NEU26	7	8
2811f	R2	127.3241	11	Q	Q_NEU26	7	8
2811f	R2	143.8825	15	CON	NEU25	7	7
2811f	R2	160.9158	11	Q	Q_NEU25	7	7
2811f	R2	177.7242	15	ANG	ANG9	9	10
2811f	R2	194.7492	11	Q	Q_ANG9	9	10
2811f	R2	212.3076	15	CON	NEU4	6	4
2811f	R2	229.3326	11	Q	Q_NEU4	6	4
2811f	R2	247.641	15	ANG	ANG6	7	6
2811f	R2	264.6653	11	Q	Q_ANG6	7	6
2811f	R3	6.2669	15	CON	NEU17	3	3
2811f	R3	23.2913	11	Q	Q_NEU17	3	3
2811f	R3	40.1003	15	ANG	ANG25	1	9
2811f	R3	57.1253	11	Q	Q_ANG25	1	9
2811f	R3	75.4337	15	CON	NEU27	2	8
2811f	R3	92.4581	11	Q	Q_NEU27	2	8
2811f	R3	109.5171	15	CON	NEU10	8	3
2811f	R3	126.5421	11	Q	Q_NEU10	8	3
2811f	R3	143.6005	15	ANG	ANG7	7	4
2811f	R3	160.6255	11	Q	Q_ANG7	7	4
2811f	R3	178.6838	15	CON	NEU18	8	7
2811f	R3	195.7089	11	Q	Q_NEU18	8	7
2811f	R3	213.7672	15	ANG	ANG1	6	9
2811f	R3	230.7922	11	Q	Q_ANG1	6	9
2811f	R3	248.6006	15	ANG	ANG17	2	6
2811f	R3	265.6256	11	Q	Q_ANG17	2	6
2811g	R1	5.5165	15	ANG	ANG21	1	8
2811g	R1	22.5416	11	Q	Q_ANG21	1	8
2811g	R1	40.5999	15	CON	NEU5	9	3
2811g	R1	57.6333	11	Q	Q_NEU5	9	3
2811g	R1	75.4416	15	CON	NEU3	9	7
2811g	R1	92.4667	11	Q	Q_NEU3	9	7
2811g	R1	109.025	15	ANG	ANG12	2	7
2811g	R1	126.0494	11	Q	Q_ANG12	2	7
2811g	R1	143.3584	15	CON	NEU2	10	6
2811g	R1	160.3834	11	Q	Q_NEU2	10	6
2811g	R1	178.1918	15	ANG	ANG3	0	10
2811g	R1	195.2162	11	Q	Q_ANG3	0	10
2811g	R1	213.0335	15	ANG	ANG20	1	8
2811g	R1	230.0586	11	Q	Q_ANG20	1	8
2811g	R1	246.6252	15	CON	NEU22	5	0
2811g	R1	263.6503	11	Q	Q_NEU22	5	0
2811g	R2	7.2638	15	CON	NEU16	10	6
2811g	R2	24.2888	11	Q	Q_NEU16	10	6
2811g	R2	41.3555	15	ANG	ANG8	5	1
2811g	R2	58.3806	11	Q	Q_ANG8	5	1
2811g	R2	75.1973	15	ANG	ANG30	4	7
2811g	R2	92.2223	11	Q	Q_ANG30	4	7
2811g	R2	110.2806	15	CON	NEU26	5	2
2811g	R2	127.3057	11	Q	Q_NEU26	5	2
2811g	R2	143.864	15	CON	NEU25	6	7
2811g	R2	160.8891	11	Q	Q_NEU25	6	7
2811g	R2	177.6974	15	ANG	ANG9	2	8
2811g	R2	194.7224	11	Q	Q_ANG9	2	8
2811g	R2	212.2808	15	CON	NEU4	5	0
2811g	R2	229.3058	11	Q	Q_NEU4	5	0
2811g	R2	247.6142	15	ANG	ANG6	0	9
2811g	R2	264.6469	11	Q	Q_ANG6	0	9
2811g	R3	6.2602	15	CON	NEU17	9	7
2811g	R3	23.2846	11	Q	Q_NEU17	9	7
2811g	R3	40.0936	15	ANG	ANG25	0	9
2811g	R3	57.1186	11	Q	Q_ANG25	0	9
2811g	R3	75.427	15	CON	NEU27	5	0
2811g	R3	92.4515	11	Q	Q_NEU27	5	0
2811g	R3	109.5187	15	CON	NEU10	6	3
2811g	R3	126.5437	11	Q	Q_NEU10	6	3
2811g	R3	143.6021	15	ANG	ANG7	0	10
2811g	R3	160.6271	11	Q	Q_ANG7	0	10
2811g	R3	178.6855	15	CON	NEU18	9	7
2811g	R3	195.7105	11	Q	Q_NEU18	9	7
2811g	R3	213.7689	15	ANG	ANG1	2	7
2811g	R3	230.7939	11	Q	Q_ANG1	2	7
2811g	R3	248.6023	15	ANG	ANG17	6	2
2811g	R3	265.6273	11	Q	Q_ANG17	6	2
2911e	R1	5.5148	15	HOP	HOP22	7	4
2911e	R1	22.5398	11	Q	Q_HOP22	7	4
2911e	R1	40.6065	15	CON	NEU5	8	7
2911e	R1	57.631	11	Q	Q_NEU5	8	7
2911e	R1	75.4399	15	CON	NEU3	6	3
2911e	R1	92.4649	11	Q	Q_NEU3	6	3
2911e	R1	109.0316	15	HOP	HOP19	5	6
2911e	R1	126.0566	11	Q	Q_HOP19	5	6
2911e	R1	143.365	15	CON	NEU2	6	6
2911e	R1	160.39	11	Q	Q_NEU2	6	6
2911e	R1	178.2067	15	HOP	HOP7	7	6
2911e	R1	195.2317	11	Q	Q_HOP7	7	6
2911e	R1	213.0401	15	HOP	HOP15	8	3
2911e	R1	230.0651	11	Q	Q_HOP15	8	3
2911e	R1	246.6234	15	CON	NEU22	7	1
2911e	R1	263.6478	11	Q	Q_NEU22	7	1
2911e	R2	7.266	15	CON	NEU16	8	7
2911e	R2	24.291	11	Q	Q_NEU16	8	7
2911e	R2	41.3494	15	HOP	HOP23	9	4
2911e	R2	58.3744	11	Q	Q_HOP23	9	4
2911e	R2	75.1828	15	HOP	HOP13	8	7
2911e	R2	92.2078	11	Q	Q_HOP13	8	7
2911e	R2	110.2745	15	CON	NEU26	9	8
2911e	R2	127.2995	11	Q	Q_NEU26	9	8
2911e	R2	143.8578	15	CON	NEU25	6	3
2911e	R2	160.8829	11	Q	Q_NEU25	6	3
2911e	R2	177.6912	15	HOP	HOP5	9	7
2911e	R2	194.7246	11	Q	Q_HOP5	9	7
2911e	R2	212.2829	15	CON	NEU4	6	1
2911e	R2	229.308	11	Q	Q_NEU4	6	1
2911e	R2	247.6246	15	HOP	HOP26	9	8
2911e	R2	264.6497	11	Q	Q_HOP26	9	8
2911e	R3	6.2656	15	CON	NEU17	6	6
2911e	R3	23.2906	11	Q	Q_NEU17	6	6
2911e	R3	40.1073	15	HOP	HOP17	7	8
2911e	R3	57.1317	11	Q	Q_HOP17	7	8
2911e	R3	75.4407	15	CON	NEU27	7	6
2911e	R3	92.4657	11	Q	Q_NEU27	7	6
2911e	R3	109.5324	15	CON	NEU10	7	2
2911e	R3	126.5574	11	Q	Q_NEU10	7	2
2911e	R3	143.6241	15	HOP	HOP16	6	4
2911e	R3	160.6491	11	Q	Q_HOP16	6	4
2911e	R3	178.7075	15	CON	NEU18	7	6
2911e	R3	195.7324	11	Q	Q_NEU18	7	6
2911e	R3	213.7909	15	HOP	HOP11	8	6
2911e	R3	230.8159	11	Q	Q_HOP11	8	6
2911e	R3	248.6242	15	HOP	HOP27	7	7
2911e	R3	265.6493	11	Q	Q_HOP27	7	7
2911f	R1	5.5143	15	HOP	HOP22	8	2
2911f	R1	22.5477	11	Q	Q_HOP22	8	2
2911f	R1	40.6061	15	CON	NEU5	6	2
2911f	R1	57.6394	11	Q	Q_NEU5	6	2
2911f	R1	75.4478	15	CON	NEU3	6	2
2911f	R1	92.4722	11	Q	Q_NEU3	6	2
2911f	R1	109.0311	15	HOP	HOP19	8	none
2911f	R1	126.0562	11	Q	Q_HOP19	8	none
2911f	R1	143.3645	15	CON	NEU2	6	3
2911f	R1	160.389	11	Q	Q_NEU2	6	3
2911f	R1	178.1979	15	HOP	HOP7	9	6
2911f	R1	195.2229	11	Q	Q_HOP7	9	6
2911f	R1	213.0312	15	HOP	HOP15	8	6
2911f	R1	230.0563	11	Q	Q_HOP15	8	6
2911f	R1	246.6147	15	CON	NEU22	8	4
2911f	R1	263.6397	11	Q	Q_NEU22	8	4
2911f	R2	7.2666	15	CON	NEU16	7	3
2911f	R2	24.2916	11	Q	Q_NEU16	7	3
2911f	R2	41.35	15	HOP	HOP23	8	7
2911f	R2	58.375	11	Q	Q_HOP23	8	7
2911f	R2	75.1833	15	HOP	HOP13	7	4
2911f	R2	92.2084	11	Q	Q_HOP13	7	4
2911f	R2	110.2667	15	CON	NEU26	6	2
2911f	R2	127.2918	11	Q	Q_NEU26	6	2
2911f	R2	143.8501	15	CON	NEU25	6	1
2911f	R2	160.8751	11	Q	Q_NEU25	6	1
2911f	R2	177.6835	15	HOP	HOP5	9	7
2911f	R2	194.7085	11	Q	Q_HOP5	9	7
2911f	R2	212.2669	15	CON	NEU4	none	1
2911f	R2	229.2919	11	Q	Q_NEU4	none	1
2911f	R2	247.6003	15	HOP	HOP26	8	6
2911f	R2	264.6253	11	Q	Q_HOP26	8	6
2911f	R3	6.2679	15	CON	NEU17	6	1
2911f	R3	23.2929	11	Q	Q_NEU17	6	1
2911f	R3	40.1096	15	HOP	HOP17	10	7
2911f	R3	57.1346	11	Q	Q_HOP17	10	7
2911f	R3	75.443	15	CON	NEU27	4	1
2911f	R3	92.4763	11	Q	Q_NEU27	4	1
2911f	R3	109.5347	15	CON	NEU10	6	2
2911f	R3	126.5596	11	Q	Q_NEU10	6	2
2911f	R3	143.6181	15	HOP	HOP16	10	6
2911f	R3	160.6431	11	Q	Q_HOP16	10	6
2911f	R3	178.7098	15	CON	NEU18	8	7
2911f	R3	195.7342	11	Q	Q_NEU18	8	7
2911f	R3	213.7932	15	HOP	HOP11	8	2
2911f	R3	230.8182	11	Q	Q_HOP11	8	2
2911f	R3	248.6266	15	HOP	HOP27	10	8
2911f	R3	265.6516	11	Q	Q_HOP27	10	8
2911g	R1	5.523	15	HOP	HOP22	8	6
2911g	R1	22.5564	11	Q	Q_HOP22	8	6
2911g	R1	40.6231	15	CON	NEU5	none	3
2911g	R1	57.6481	11	Q	Q_NEU5	none	3
2911g	R1	75.4565	15	CON	NEU3	9	6
2911g	R1	92.4815	11	Q	Q_NEU3	9	6
2911g	R1	109.0398	15	HOP	HOP19	6	4
2911g	R1	126.0732	11	Q	Q_HOP19	6	4
2911g	R1	143.3816	15	CON	NEU2	none	3
2911g	R1	160.4066	11	Q	Q_NEU2	none	3
2911g	R1	178.2149	15	HOP	HOP7	7	6
2911g	R1	195.24	11	Q	Q_HOP7	7	6
2911g	R1	213.0483	15	HOP	HOP15	7	6
2911g	R1	230.0734	11	Q	Q_HOP15	7	6
2911g	R1	246.6317	15	CON	NEU22	none	3
2911g	R1	263.6567	11	Q	Q_NEU22	none	3
2911g	R2	7.2653	15	CON	NEU16	7	none
2911g	R2	24.2904	11	Q	Q_NEU16	7	none
2911g	R2	41.3487	15	HOP	HOP23	10	8
2911g	R2	58.3738	11	Q	Q_HOP23	10	8
2911g	R2	75.1904	15	HOP	HOP13	7	6
2911g	R2	92.2155	11	Q	Q_HOP13	7	6
2911g	R2	110.2822	15	CON	NEU26	7	6
2911g	R2	127.3072	11	Q	Q_NEU26	7	6
2911g	R2	143.8655	15	CON	NEU25	none	3
2911g	R2	160.89	11	Q	Q_NEU25	none	3
2911g	R2	177.6989	15	HOP	HOP5	8	7
2911g	R2	194.724	11	Q	Q_HOP5	8	7
2911g	R2	212.2823	15	CON	NEU4	none	1
2911g	R2	229.3073	11	Q	Q_NEU4	none	1
2911g	R2	247.6157	15	HOP	HOP26	10	9
2911g	R2	264.6407	11	Q	Q_HOP26	10	9
2911g	R3	6.27	15	CON	NEU17	8	none
2911g	R3	23.2957	11	Q	Q_NEU17	8	none
2911g	R3	40.104	15	HOP	HOP17	9	6
2911g	R3	57.1291	11	Q	Q_HOP17	9	6
2911g	R3	75.4374	15	CON	NEU27	6	none
2911g	R3	92.4624	11	Q	Q_NEU27	6	none
2911g	R3	109.5208	15	CON	NEU10	8	6
2911g	R3	126.5458	11	Q	Q_NEU10	8	6
2911g	R3	143.6042	15	HOP	HOP16	9	6
2911g	R3	160.6292	11	Q	Q_HOP16	9	6
2911g	R3	178.6876	15	CON	NEU18	7	6
2911g	R3	195.7126	11	Q	Q_NEU18	7	6
2911g	R3	213.771	15	HOP	HOP11	6	none
2911g	R3	230.796	11	Q	Q_HOP11	6	none
2911g	R3	248.6044	15	HOP	HOP27	10	10
2911g	R3	265.6294	11	Q	Q_HOP27	10	10
2911h	R1	5.5159	15	HOP	HOP22	8	7
2911h	R1	22.5409	11	Q	Q_HOP22	8	7
2911h	R1	40.5993	15	CON	NEU5	8	8
2911h	R1	57.6237	11	Q	Q_NEU5	8	8
2911h	R1	75.4404	15	CON	NEU3	9	6
2911h	R1	92.466	11	Q	Q_NEU3	9	6
2911h	R1	109.0244	15	HOP	HOP19	9	7
2911h	R1	126.0494	11	Q	Q_HOP19	9	7
2911h	R1	143.3578	15	CON	NEU2	7	7
2911h	R1	160.3828	11	Q	Q_NEU2	7	7
2911h	R1	178.1995	15	HOP	HOP7	4	4
2911h	R1	195.2245	11	Q	Q_HOP7	4	4
2911h	R1	213.0329	15	HOP	HOP15	8	6
2911h	R1	230.0579	11	Q	Q_HOP15	8	6
2911h	R1	246.6163	15	CON	NEU22	3	4
2911h	R1	263.6413	11	Q	Q_NEU22	3	4
2911h	R2	7.2666	15	CON	NEU16	4	4
2911h	R2	24.2916	11	Q	Q_NEU16	4	4
2911h	R2	41.35	15	HOP	HOP23	8	7
2911h	R2	58.375	11	Q	Q_HOP23	8	7
2911h	R2	75.1834	15	HOP	HOP13	7	6
2911h	R2	92.2084	11	Q	Q_HOP13	7	6
2911h	R2	110.2668	15	CON	NEU26	6	6
2911h	R2	127.2918	11	Q	Q_NEU26	6	6
2911h	R2	143.8501	15	CON	NEU25	3	4
2911h	R2	160.8752	11	Q	Q_NEU25	3	4
2911h	R2	177.6835	15	HOP	HOP5	7	6
2911h	R2	194.7079	11	Q	Q_HOP5	7	6
2911h	R2	212.2669	15	CON	NEU4	3	3
2911h	R2	229.2919	11	Q	Q_NEU4	3	3
2911h	R2	247.6003	15	HOP	HOP26	7	6
2911h	R2	264.6248	11	Q	Q_HOP26	7	6
2911h	R3	6.2646	15	CON	NEU17	4	3
2911h	R3	23.2897	11	Q	Q_NEU17	4	3
2911h	R3	40.098	15	HOP	HOP17	9	7
2911h	R3	57.123	11	Q	Q_HOP17	9	7
2911h	R3	75.4397	15	CON	NEU27	4	3
2911h	R3	92.4648	11	Q	Q_NEU27	4	3
2911h	R3	109.5315	15	CON	NEU10	6	6
2911h	R3	126.5648	11	Q	Q_NEU10	6	6
2911h	R3	143.6232	15	HOP	HOP16	6	6
2911h	R3	160.6482	11	Q	Q_HOP16	6	6
2911h	R3	178.7149	15	CON	NEU18	8	7
2911h	R3	195.7399	11	Q	Q_NEU18	8	7
2911h	R3	213.7983	15	HOP	HOP11	6	4
2911h	R3	230.8233	11	Q	Q_HOP11	6	4
2911h	R3	248.6317	15	HOP	HOP27	9	7
2911h	R3	265.6567	11	Q	Q_HOP27	9	7
2911i	R1	5.5178	15	HOP	HOP22	7	6
2911i	R1	22.5428	11	Q	Q_HOP22	7	6
2911i	R1	40.6012	15	CON	NEU5	6	6
2911i	R1	57.6257	11	Q	Q_NEU5	6	6
2911i	R1	75.4429	15	CON	NEU3	none	none
2911i	R1	92.4679	11	Q	Q_NEU3	none	none
2911i	R1	109.0263	15	HOP	HOP19	7	6
2911i	R1	126.0513	11	Q	Q_HOP19	7	6
2911i	R1	143.3597	15	CON	NEU2	none	none
2911i	R1	160.3847	11	Q	Q_NEU2	none	none
2911i	R1	178.1931	15	HOP	HOP7	6	6
2911i	R1	195.2175	11	Q	Q_HOP7	6	6
2911i	R1	213.0348	15	HOP	HOP15	8	6
2911i	R1	230.0598	11	Q	Q_HOP15	8	6
2911i	R1	246.6182	15	CON	NEU22	none	none
2911i	R1	263.6432	11	Q	Q_NEU22	none	none
2911i	R2	7.2632	15	CON	NEU16	6	none
2911i	R2	24.2882	11	Q	Q_NEU16	6	none
2911i	R2	41.3466	15	HOP	HOP23	8	7
2911i	R2	58.38	11	Q	Q_HOP23	8	7
2911i	R2	75.1883	15	HOP	HOP13	6	6
2911i	R2	92.2134	11	Q	Q_HOP13	6	6
2911i	R2	110.2717	15	CON	NEU26	none	none
2911i	R2	127.2961	11	Q	Q_NEU26	none	none
2911i	R2	143.8634	15	CON	NEU25	6	none
2911i	R2	160.8878	11	Q	Q_NEU25	6	none
2911i	R2	177.7052	15	HOP	HOP5	9	7
2911i	R2	194.7302	11	Q	Q_HOP5	9	7
2911i	R2	212.2885	15	CON	NEU4	none	none
2911i	R2	229.3128	11	Q	Q_NEU4	none	none
2911i	R2	247.6219	15	HOP	HOP26	7	6
2911i	R2	264.647	11	Q	Q_HOP26	7	6
2911i	R3	6.2678	15	CON	NEU17	6	6
2911i	R3	23.2929	11	Q	Q_NEU17	6	6
2911i	R3	40.1012	15	HOP	HOP17	7	6
2911i	R3	57.1263	11	Q	Q_HOP17	7	6
2911i	R3	75.4346	15	CON	NEU27	none	none
2911i	R3	92.4596	11	Q	Q_NEU27	none	none
2911i	R3	109.518	15	CON	NEU10	6	6
2911i	R3	126.543	11	Q	Q_NEU10	6	6
2911i	R3	143.6014	15	HOP	HOP16	6	7
2911i	R3	160.6264	11	Q	Q_HOP16	6	7
2911i	R3	178.6848	15	CON	NEU18	6	6
2911i	R3	195.7181	11	Q	Q_NEU18	6	6
2911i	R3	213.7765	15	HOP	HOP11	none	none
2911i	R3	230.8009	11	Q	Q_HOP11	none	none
2911i	R3	248.6099	15	HOP	HOP27	8	7
2911i	R3	265.6349	11	Q	Q_HOP27	8	7
3011a	R1	5.5155	15	ANG	ANG21	0	10
3011a	R1	22.5405	11	Q	Q_ANG21	0	10
3011a	R1	40.5989	15	CON	NEU5	none	0
3011a	R1	57.6239	11	Q	Q_NEU5	none	0
3011a	R1	75.4322	15	CON	NEU3	4	0
3011a	R1	92.4573	11	Q	Q_NEU3	4	0
3011a	R1	109.0156	15	ANG	ANG12	0	10
3011a	R1	126.0406	11	Q	Q_ANG12	0	10
3011a	R1	143.349	15	CON	NEU2	none	0
3011a	R1	160.374	11	Q	Q_NEU2	none	0
3011a	R1	178.1907	15	ANG	ANG3	0	10
3011a	R1	195.2157	11	Q	Q_ANG3	0	10
3011a	R1	213.0324	15	ANG	ANG20	0	10
3011a	R1	230.0569	11	Q	Q_ANG20	0	10
3011a	R1	246.6157	15	CON	NEU22	none	0
3011a	R1	263.6408	11	Q	Q_NEU22	none	0
3011a	R2	7.2717	15	CON	NEU16	none	0
3011a	R2	24.2968	11	Q	Q_NEU16	none	0
3011a	R2	41.3551	15	ANG	ANG8	0	10
3011a	R2	58.3801	11	Q	Q_ANG8	0	10
3011a	R2	75.1885	15	ANG	ANG30	0	10
3011a	R2	92.2128	11	Q	Q_ANG30	0	10
3011a	R2	110.2802	15	CON	NEU26	none	0
3011a	R2	127.3052	11	Q	Q_NEU26	none	0
3011a	R2	143.8713	15	CON	NEU25	none	0
3011a	R2	160.8969	11	Q	Q_NEU25	none	0
3011a	R2	177.7053	15	ANG	ANG9	0	10
3011a	R2	194.7303	11	Q	Q_ANG9	0	10
3011a	R2	212.2886	15	CON	NEU4	none	0
3011a	R2	229.3137	11	Q	Q_NEU4	none	0
3011a	R2	247.622	15	ANG	ANG6	0	10
3011a	R2	264.647	11	Q	Q_ANG6	0	10
3011a	R3	6.2716	15	CON	NEU17	8	6
3011a	R3	23.2966	11	Q	Q_NEU17	8	6
3011a	R3	40.1133	15	ANG	ANG25	0	9
3011a	R3	57.1383	11	Q	Q_ANG25	0	9
3011a	R3	75.4467	15	CON	NEU27	5	0
3011a	R3	92.4717	11	Q	Q_NEU27	5	0
3011a	R3	109.53	15	CON	NEU10	7	6
3011a	R3	126.555	11	Q	Q_NEU10	7	6
3011a	R3	143.6134	15	ANG	ANG7	0	8
3011a	R3	160.6384	11	Q	Q_ANG7	0	8
3011a	R3	178.6968	15	CON	NEU18	6	3
3011a	R3	195.7218	11	Q	Q_NEU18	6	3
3011a	R3	213.7801	15	ANG	ANG1	2	8
3011a	R3	230.8051	11	Q	Q_ANG1	2	8
3011a	R3	248.6135	15	ANG	ANG17	8	4
3011a	R3	265.6385	11	Q	Q_ANG17	8	4
3011b	R1	5.5186	15	ANG	ANG21	2	7
3011b	R1	22.5436	11	Q	Q_ANG21	2	7
3011b	R1	40.6019	15	CON	NEU5	6	none
3011b	R1	57.627	11	Q	Q_NEU5	6	none
3011b	R1	75.4353	15	CON	NEU3	7	6
3011b	R1	92.4603	11	Q	Q_NEU3	7	6
3011b	R1	109.0187	15	ANG	ANG12	4	none
3011b	R1	126.0437	11	Q	Q_ANG12	4	none
3011b	R1	143.3604	15	CON	NEU2	4	6
3011b	R1	160.3854	11	Q	Q_NEU2	4	6
3011b	R1	178.1938	15	ANG	ANG3	2	7
3011b	R1	195.2188	11	Q	Q_ANG3	2	7
3011b	R1	213.0272	15	ANG	ANG20	1	7
3011b	R1	230.0522	11	Q	Q_ANG20	1	7
3011b	R1	246.6105	15	CON	NEU22	none	3
3011b	R1	263.6356	11	Q	Q_NEU22	none	3
3011b	R2	7.263	15	CON	NEU16	6	4
3011b	R2	24.2881	11	Q	Q_NEU16	6	4
3011b	R2	41.3631	15	ANG	ANG8	0	8
3011b	R2	58.3881	11	Q	Q_ANG8	0	8
3011b	R2	75.2048	15	ANG	ANG30	1	7
3011b	R2	92.2298	11	Q	Q_ANG30	1	7
3011b	R2	110.2965	15	CON	NEU26	7	6
3011b	R2	127.3208	11	Q	Q_NEU26	7	6
3011b	R2	143.8799	15	CON	NEU25	6	none
3011b	R2	160.9049	11	Q	Q_NEU25	6	none
3011b	R2	177.7209	15	ANG	ANG9	3	4
3011b	R2	194.7466	11	Q	Q_ANG9	3	4
3011b	R2	212.305	15	CON	NEU4	none	3
3011b	R2	229.3383	11	Q	Q_NEU4	none	3
3011b	R2	247.655	15	ANG	ANG6	2	6
3011b	R2	264.6795	11	Q	Q_ANG6	2	6
3011b	R3	6.2653	15	CON	NEU17	none	2
3011b	R3	23.2987	11	Q	Q_NEU17	none	2
3011b	R3	40.107	15	ANG	ANG25	0	8
3011b	R3	57.132	11	Q	Q_ANG25	0	8
3011b	R3	75.4404	15	CON	NEU27	none	1
3011b	R3	92.4654	11	Q	Q_NEU27	none	1
3011b	R3	109.5321	15	CON	NEU10	4	6
3011b	R3	126.5571	11	Q	Q_NEU10	4	6
3011b	R3	143.6238	15	ANG	ANG7	2	6
3011b	R3	160.6489	11	Q	Q_ANG7	2	6
3011b	R3	178.7072	15	CON	NEU18	6	2
3011b	R3	195.7322	11	Q	Q_NEU18	6	2
3011b	R3	213.7906	15	ANG	ANG1	2	7
3011b	R3	230.8156	11	Q	Q_ANG1	2	7
3011b	R3	248.624	15	ANG	ANG17	2	7
3011b	R3	265.649	11	Q	Q_ANG17	2	7
3011c	R1	5.5157	15	ANG	ANG21	3	6
3011c	R1	22.5407	11	Q	Q_ANG21	3	6
3011c	R1	40.5991	15	CON	NEU5	7	6
3011c	R1	57.6236	11	Q	Q_NEU5	7	6
3011c	R1	75.4408	15	CON	NEU3	none	4
3011c	R1	92.4658	11	Q	Q_NEU3	none	4
3011c	R1	109.0242	15	ANG	ANG12	none	3
3011c	R1	126.0492	11	Q	Q_ANG12	none	3
3011c	R1	143.3576	15	CON	NEU2	6	4
3011c	R1	160.3826	11	Q	Q_NEU2	6	4
3011c	R1	178.1909	15	ANG	ANG3	3	6
3011c	R1	195.2243	11	Q	Q_ANG3	3	6
3011c	R1	213.0327	15	ANG	ANG20	3	6
3011c	R1	230.066	11	Q	Q_ANG20	3	6
3011c	R1	246.6327	15	CON	NEU22	none	2
3011c	R1	263.6577	11	Q	Q_NEU22	none	2
3011c	R2	7.2693	15	CON	NEU16	7	4
3011c	R2	24.2943	11	Q	Q_NEU16	7	4
3011c	R2	41.361	15	ANG	ANG8	6	4
3011c	R2	58.386	11	Q	Q_ANG8	6	4
3011c	R2	75.1943	15	ANG	ANG30	none	none
3011c	R2	92.2189	11	Q	Q_ANG30	none	none
3011c	R2	110.2778	15	CON	NEU26	8	4
3011c	R2	127.3028	11	Q	Q_NEU26	8	4
3011c	R2	143.8611	15	CON	NEU25	6	1
3011c	R2	160.8862	11	Q	Q_NEU25	6	1
3011c	R2	177.6945	15	ANG	ANG9	none	2
3011c	R2	194.7196	11	Q	Q_ANG9	none	2
3011c	R2	212.2862	15	CON	NEU4	6	1
3011c	R2	229.3113	11	Q	Q_NEU4	6	1
3011c	R2	247.6196	15	ANG	ANG6	2	6
3011c	R2	264.653	11	Q	Q_ANG6	2	6
3011c	R3	6.2633	15	CON	NEU17	6	3
3011c	R3	23.2884	11	Q	Q_NEU17	6	3
3011c	R3	40.0967	15	ANG	ANG25	6	3
3011c	R3	57.1212	11	Q	Q_ANG25	6	3
3011c	R3	75.4301	15	CON	NEU27	9	6
3011c	R3	92.4551	11	Q	Q_NEU27	9	6
3011c	R3	109.5135	15	CON	NEU10	8	4
3011c	R3	126.538	11	Q	Q_NEU10	8	4
3011c	R3	143.5969	15	ANG	ANG7	5	none
3011c	R3	160.6219	11	Q	Q_ANG7	5	none
3011c	R3	178.6803	15	CON	NEU18	6	3
3011c	R3	195.7053	11	Q	Q_NEU18	6	3
3011c	R3	213.7637	15	ANG	ANG1	4	4
3011c	R3	230.7887	11	Q	Q_ANG1	4	4
3011c	R3	248.597	15	ANG	ANG17	7	4
3011c	R3	265.6215	11	Q	Q_ANG17	7	4
3011d	R1	5.5162	15	ANG	ANG21	1	6
3011d	R1	22.5579	11	Q	Q_ANG21	1	6
